"x"
"1",NA
"2",0.102468421052632
"3",0.110163157894737
"4",0.113286842105263
"5",0.116315789473684
"6",0.123538157894737
"7",0.127828947368421
"8",0.133593274853801
"9",0.137916028708134
"10",0.143206725146199
"11",0.148328421052632
"12",0.15282007797271
"13",0.158132825484765
"14",0.163142822966507
"15",0.167998355263158
"16",0.172709457236842
"17",0.177620350877193
"18",0.182883815789474
"19",0.187872986683576
"20",0.192685235816815
"21",0.197920864661654
"22",0.202600599600267
"23",0.207930346135609
"24",0.2130852527358
"25",0.217892359932088
"26",0.222791607396871
"27",0.227916158818098
"28",0.232732440191388
"29",0.237724082934609
"30",0.242885984624483
"31",0.24760927631579
"32",0.252768782249742
"33",0.257920052631579
"34",0.262824927703875
"35",0.267496067090804
"36",0.272835087719298
"37",0.277659672830726
"38",0.283080966952264
"39",0.287809629186603
"40",0.292965286812537
"41",0.297935542560104
"42",0.302793927125506
"43",0.307833659730722
"44",0.312646563467492
"45",0.317978125
"46",0.322901845522898
"47",0.327993994601889
"48",0.332743935926773
"49",0.337820992822967
"50",0.342993527738265
"51",0.348022631578947
"52",0.352710889292196
"53",0.357970194508009
"54",0.362816279069767
"55",0.367897543859649
"56",0.372960068649886
"57",0.377893808049536
"58",0.3829706331045
"59",0.387763762855414
"60",0.39304898245614
"61",0.397811703601108
"62",0.402599323308271
"63",0.407889473684211
"64",0.41265051264525
"65",0.417931941923775
"66",0.422688174139051
"67",0.427686803966438
"68",0.432957063711911
"69",0.437746792763158
"70",0.442924771929825
"71",0.447742614601019
"72",0.452964947368421
"73",0.457948701754386
"74",0.462566132723112
"75",0.467964936990363
"76",0.473008881578947
"77",0.47774552631579
"78",0.483020987654321
"79",0.487787030075188
"80",0.492654682159945
"81",0.497761363636364
"82",0.502576631578947
"83",0.508016581777023
"84",0.512919416785206
"85",0.517874200206398
"86",0.522522157894737
"87",0.527491085822665
"88",0.533043113101904
"89",0.537864963880289
"90",0.542577282950967
"91",0.547685299455535
"92",0.552893191694833
"93",0.557779267734554
"94",0.562775625539258
"95",0.567944640799078
"96",0.572840102120974
"97",0.577830877192982
"98",0.582848524490417
"99",0.587781531673495
"100",0.592885162057687
"101",0.597680797448166
"102",0.602724709141274
"103",0.607698930017351
"104",0.612763249163371
"105",0.617873938879457
"106",0.623101916080524
"107",0.627777631578947
"108",0.632924586466165
"109",0.637840364691256
"110",0.642744651952462
"111",0.647778947368421
"112",0.652767442475536
"113",0.657829617676266
"114",0.662805782393203
"115",0.667743986663491
"116",0.672847518796992
"117",0.677777868310945
"118",0.682958643274854
"119",0.687738689581096
"120",0.692874505884966
"121",0.697630263157895
"122",0.702730257743123
"123",0.707802312030075
"124",0.712841681125892
"125",0.717830391081871
"126",0.72273873611364
"127",0.727919373268698
"128",0.732859046606415
"129",0.737769616413916
"130",0.742691119617225
"131",0.747587038491752
"132",0.752710862773372
"133",0.757805086739194
"134",0.762853878916946
"135",0.767919402319358
"136",0.773052952503209
"137",0.777701973684211
"138",0.782578801169591
"139",0.787358114035088
"140",0.792662781954887
"141",0.797135087719298
"142",0.801755263157895
"143",0.807274561403509
"144",0.811426315789474
"145",0.817482456140351
